"speciesScientificName","order"
"Pipistrellus angulatus","Chiroptera"
"Pipistrellus angulatus","Chiroptera"
"Pipistrellus angulatus","Chiroptera"
"Pipistrellus angulatus","Chiroptera"
"Pipistrellus angulatus","Chiroptera"
"Pipistrellus angulatus","Chiroptera"
"Pipistrellus angulatus","Chiroptera"
"Pipistrellus angulatus","Chiroptera"
"Pipistrellus angulatus","Chiroptera"
"Pipistrellus angulatus","Chiroptera"
"Pipistrellus angulatus","Chiroptera"
"Pipistrellus angulatus","Chiroptera"
"Zaedyus pichiy","Cingulata"
"Dermanura gnoma","Chiroptera"
"Microhydromys argenteus","Rodentia"
"Sorex antinorii","Eulipotyphla"
"Aotus brumbacki","Primates"
"Rhipidomys macconnelli","Rodentia"
"Peromyscus mekisturus","Rodentia"
"Muntiacus truongsonensis","Cetartiodactyla"
"Muntiacus truongsonensis","Cetartiodactyla"
"Lonchophylla thomasi","Chiroptera"
"Thyroptera lavali","Chiroptera"
"Crocidura vosmaeri","Eulipotyphla"
"Molossus pretiosus","Chiroptera"
"Litocranius walleri","Cetartiodactyla"
"Abrawayaomys chebezi","Rodentia"
"Laephotis namibensis","Chiroptera"
"Myotis martiniquensis","Chiroptera"
"Myotis martiniquensis","Chiroptera"
"Myotis martiniquensis","Chiroptera"
"Myotis martiniquensis","Chiroptera"
"Chinchilla chinchilla","Rodentia"
"Macaca sylvanus","Primates"
"Antilocapra americana","Cetartiodactyla"
"Antilocapra americana","Cetartiodactyla"
"Antilocapra americana","Cetartiodactyla"
"Alouatta puruensis","Primates"
"Fukomys darlingi","Rodentia"
"Phalanger alexandrae","Diprotodontia"
"Notiosorex cockrumi","Eulipotyphla"
"Crocidura yankariensis","Eulipotyphla"
"Pithecia mittermeieri","Primates"
"Piliocolobus semlikiensis","Primates"
"Rhinolophus xinanzhongguoensis","Chiroptera"
"Myodes rutilus","Rodentia"
"Nyctalus furvus","Chiroptera"
"Nyctalus furvus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Hipposideros larvatus","Chiroptera"
"Crocidura raineyi","Eulipotyphla"
"Akodon molinae","Rodentia"
"Plecotus auritus","Chiroptera"
"Plecotus auritus","Chiroptera"
"Plecotus auritus","Chiroptera"
"Plecotus auritus","Chiroptera"
"Plecotus auritus","Chiroptera"
"Plecotus auritus","Chiroptera"
"Plecotus auritus","Chiroptera"
"Lepilemur aeeclis","Primates"
"Callicebus nigrifrons","Primates"
"Nomascus annamensis","Primates"
"Hypsugo lanzai","Chiroptera"
"Cervus canadensis","Cetartiodactyla"
"Rattus salocco","Rodentia"
"Petauroides volans","Diprotodontia"
"Myotis keaysi","Chiroptera"
"Rhinolophus rufus","Chiroptera"
"Rhinolophus rufus","Chiroptera"
"Rhinolophus rufus","Chiroptera"
"Rhinolophus rufus","Chiroptera"
"Rhinolophus rufus","Chiroptera"
"Rhinolophus rufus","Chiroptera"
"Rhinolophus rufus","Chiroptera"
"Rhinolophus rufus","Chiroptera"
"Cryptotis thomasi","Eulipotyphla"
"Chaetodipus pernix","Rodentia"
"Tarsius pelengensis","Primates"
"Sylvisorex akaibei","Eulipotyphla"
"Papio anubis","Primates"
"Spalax antiquus","Rodentia"
"Ochotona pallasii","Lagomorpha"
"Brachyteles hypoxanthus","Primates"
"Microgale thomasi","Afrosoricida"
"Chaerephon bemmeleni","Chiroptera"
"Chaerephon bemmeleni","Chiroptera"
"Lophuromys rahmi","Rodentia"
"Lophuromys rahmi","Rodentia"
"Mormopterus jugularis","Chiroptera"
"Heteromys pictus","Rodentia"
"Kerivoula pellucida","Chiroptera"
"Kerivoula pellucida","Chiroptera"
"Kerivoula pellucida","Chiroptera"
"Kerivoula pellucida","Chiroptera"
"Kerivoula pellucida","Chiroptera"
"Kerivoula pellucida","Chiroptera"
"Kerivoula pellucida","Chiroptera"
"Neurotrichus gibbsii","Eulipotyphla"
"Necromys temchuki","Rodentia"
"Gymnobelideus leadbeateri","Diprotodontia"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Saccolaimus saccolaimus","Chiroptera"
"Myotis frater","Chiroptera"
"Myotis frater","Chiroptera"
"Myotis frater","Chiroptera"
"Myotis frater","Chiroptera"
"Callithrix penicillata","Primates"
"Reithrodontomys fulvescens","Rodentia"
"Leopoldamys milleti","Rodentia"
"Rhogeessa bickhami","Chiroptera"
"Sminthopsis dolichura","Dasyuromorphia"
"Sminthopsis dolichura","Dasyuromorphia"
"Thallomys paedulcus","Rodentia"
"Ochotona nubrica","Lagomorpha"
"Kobus kob","Cetartiodactyla"
"Kobus kob","Cetartiodactyla"
"Kobus kob","Cetartiodactyla"
"Kobus kob","Cetartiodactyla"
"Kobus kob","Cetartiodactyla"
"Proechimys decumanus","Rodentia"
"Allactaga euphratica","Rodentia"
"Nyctophilus corbeni","Chiroptera"
"Barbastella leucomelas","Chiroptera"
"Barbastella leucomelas","Chiroptera"
"Barbastella leucomelas","Chiroptera"
"Barbastella leucomelas","Chiroptera"
"Aotus griseimembra","Primates"
"Niviventer hinpoon","Rodentia"
"Chionomys roberti","Rodentia"
"Saccolaimus flaviventris","Chiroptera"
"Saccolaimus flaviventris","Chiroptera"
"Saccolaimus flaviventris","Chiroptera"
"Saccolaimus flaviventris","Chiroptera"
"Oxymycterus hiska","Rodentia"
"Crocidura nimbasilvanus","Eulipotyphla"
"Petrogale concinna","Diprotodontia"
"Petrogale concinna","Diprotodontia"
"Petrogale concinna","Diprotodontia"
"Petrogale concinna","Diprotodontia"
"Petrogale concinna","Diprotodontia"
"Petrogale concinna","Diprotodontia"
"Petrogale concinna","Diprotodontia"
"Paraxerus poensis","Rodentia"
"Sturnira nana","Chiroptera"
"Thyroptera tricolor","Chiroptera"
"Apodemus speciosus","Rodentia"
"Apodemus speciosus","Rodentia"
"Apodemus speciosus","Rodentia"
"Apodemus speciosus","Rodentia"
"Apodemus speciosus","Rodentia"
"Apodemus speciosus","Rodentia"
"Apodemus speciosus","Rodentia"
"Apodemus speciosus","Rodentia"
"Apodemus speciosus","Rodentia"
"Apodemus speciosus","Rodentia"
"Apodemus speciosus","Rodentia"
"Apodemus speciosus","Rodentia"
"Apodemus speciosus","Rodentia"
"Apodemus speciosus","Rodentia"
"Tarsipes rostratus","Diprotodontia"
"Piliocolobus foai","Primates"
"Proechimys oconnelli","Rodentia"
"Sminthopsis murina","Dasyuromorphia"
"Galea comes","Rodentia"
"Thoopterus suhaniahae","Chiroptera"
"Abrocoma budini","Rodentia"
"Crocidura mindorus","Eulipotyphla"
"Monodelphis glirina","Didelphimorphia"
"Desmalopex microleucopterus","Chiroptera"
"Myotis dinellii","Chiroptera"
"Peromyscus boylii","Rodentia"
"Peromyscus boylii","Rodentia"
"Ectophylla alba","Chiroptera"
"Pipistrellus nathusii","Chiroptera"
"Pipistrellus nathusii","Chiroptera"
"Pipistrellus nathusii","Chiroptera"
"Pipistrellus nathusii","Chiroptera"
"Pipistrellus nathusii","Chiroptera"
"Pipistrellus nathusii","Chiroptera"
"Pipistrellus nathusii","Chiroptera"
"Pipistrellus nathusii","Chiroptera"
"Pipistrellus nathusii","Chiroptera"
"Pipistrellus nathusii","Chiroptera"
"Pipistrellus nathusii","Chiroptera"
"Pipistrellus nathusii","Chiroptera"
"Pipistrellus nathusii","Chiroptera"
"Bubalus mindorensis","Cetartiodactyla"
"Bubalus mindorensis","Cetartiodactyla"
"Philander mcilhennyi","Didelphimorphia"
"Microsciurus flaviventer","Rodentia"
"Herpestes smithii","Carnivora"
"Herpestes smithii","Carnivora"
"Peromyscus polionotus","Rodentia"
"Cheracebus lucifer","Primates"
"Genetta maculata","Carnivora"
"Genetta maculata","Carnivora"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Pteropus dasymallus","Chiroptera"
"Sciurus carolinensis","Rodentia"
"Sciurus carolinensis","Rodentia"
"Myotis grisescens","Chiroptera"
"Hippocamelus bisulcus","Cetartiodactyla"
"Hippocamelus bisulcus","Cetartiodactyla"
"Hippocamelus bisulcus","Cetartiodactyla"
"Hippocamelus bisulcus","Cetartiodactyla"
"Hippocamelus bisulcus","Cetartiodactyla"
"Hippocamelus bisulcus","Cetartiodactyla"
"Hippocamelus bisulcus","Cetartiodactyla"
"Hippocamelus bisulcus","Cetartiodactyla"
"Hippocamelus bisulcus","Cetartiodactyla"
"Pseudocheirus occidentalis","Diprotodontia"
"Hypsugo ariel","Chiroptera"
"Hypsugo ariel","Chiroptera"
"Spilogale putorius","Carnivora"
"Sylvisorex morio","Eulipotyphla"
"Dasyprocta ruatanica","Rodentia"
"Peromyscus melanophrys","Rodentia"
"Praomys daltoni","Rodentia"
"Hybomys lunaris","Rodentia"
"Uromys anak","Rodentia"
"Callicebus personatus","Primates"
"Gerbillus somalicus","Rodentia"
"Apodemus draco","Rodentia"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Hipposideros ater","Chiroptera"
"Sommeromys macrorhinos","Rodentia"
"Sommeromys macrorhinos","Rodentia"
"Chiropodomys karlkoopmani","Rodentia"
"Vampyriscus nymphaea","Chiroptera"
"Tylonycteris pachypus","Chiroptera"
"Tylonycteris pachypus","Chiroptera"
"Tylonycteris pachypus","Chiroptera"
"Tylonycteris pachypus","Chiroptera"
"Tylonycteris pachypus","Chiroptera"
"Tylonycteris pachypus","Chiroptera"
"Tylonycteris pachypus","Chiroptera"
"Tylonycteris pachypus","Chiroptera"
"Tylonycteris pachypus","Chiroptera"
"Tylonycteris pachypus","Chiroptera"
"Myotis ciliolabrum","Chiroptera"
"Crocidura luna","Eulipotyphla"
"Rhinolophus osgoodi","Chiroptera"
"Cercopithecus cephus","Primates"
"Pipistrellus pygmaeus","Chiroptera"
"Pipistrellus pygmaeus","Chiroptera"
"Pipistrellus pygmaeus","Chiroptera"
"Pipistrellus pygmaeus","Chiroptera"
"Pipistrellus pygmaeus","Chiroptera"
"Pipistrellus pygmaeus","Chiroptera"
"Pipistrellus pygmaeus","Chiroptera"
"Pipistrellus pygmaeus","Chiroptera"
"Crocidura harenna","Eulipotyphla"
"Rusa unicolor","Cetartiodactyla"
"Rusa unicolor","Cetartiodactyla"
"Rusa unicolor","Cetartiodactyla"
"Rusa unicolor","Cetartiodactyla"
"Rusa unicolor","Cetartiodactyla"
"Rusa unicolor","Cetartiodactyla"
"Rusa unicolor","Cetartiodactyla"
"Rusa unicolor","Cetartiodactyla"
"Rusa unicolor","Cetartiodactyla"
"Rusa unicolor","Cetartiodactyla"
"Rusa unicolor","Cetartiodactyla"
"Rusa unicolor","Cetartiodactyla"
"Rusa unicolor","Cetartiodactyla"
"Rusa unicolor","Cetartiodactyla"
"Micronycteris megalotis","Chiroptera"
"Micronycteris megalotis","Chiroptera"
"Micronycteris megalotis","Chiroptera"
"Micronycteris megalotis","Chiroptera"
"Micronycteris megalotis","Chiroptera"
"Micronycteris megalotis","Chiroptera"
"Pteropus howensis","Chiroptera"
"Phoniscus atrox","Chiroptera"
"Phoniscus atrox","Chiroptera"
"Phoniscus atrox","Chiroptera"
"Hipposideros halophyllus","Chiroptera"
"Mirzamys norahae","Rodentia"
"Oxymycterus josei","Rodentia"
"Aethomys stannarius","Rodentia"
"Leontocebus tripartitus","Primates"
"Kerivoula agnella","Chiroptera"
"Kerivoula agnella","Chiroptera"
"Kerivoula agnella","Chiroptera"
"Kerivoula agnella","Chiroptera"
"Voalavo antsahabensis","Rodentia"
"Praomys derooi","Rodentia"
"Mormoops megalophylla","Chiroptera"
"Mormoops megalophylla","Chiroptera"
"Mormoops megalophylla","Chiroptera"
"Mormoops megalophylla","Chiroptera"
"Mormoops megalophylla","Chiroptera"
"Mormoops megalophylla","Chiroptera"
"Bos mutus","Cetartiodactyla"
"Meles anakuma","Carnivora"
"Calomys hummelincki","Rodentia"
"Aotus nancymaae","Primates"
"Paraxerus flavovittis","Rodentia"
"Cynomys mexicanus","Rodentia"
"Lasiurus intermedius","Chiroptera"
"Graphiurus christyi","Rodentia"
"Pelomys campanae","Rodentia"
"Dermanura rosenbergi","Chiroptera"
"Microtus gregalis","Rodentia"
"Ctenomys frater","Rodentia"
"Philetor brachypterus","Chiroptera"
"Philetor brachypterus","Chiroptera"
"Philetor brachypterus","Chiroptera"
"Philetor brachypterus","Chiroptera"
"Philetor brachypterus","Chiroptera"
"Ningaui timealeyi","Dasyuromorphia"
"Thylamys fenestrae","Didelphimorphia"
"Sylvilagus tapetillus","Lagomorpha"
"Scleronycteris ega","Chiroptera"
"Nyctophilus arnhemensis","Chiroptera"
"Nyctophilus arnhemensis","Chiroptera"
"Nyctophilus arnhemensis","Chiroptera"
"Nyctophilus arnhemensis","Chiroptera"
"Sorex asper","Eulipotyphla"
"Tomopeas ravus","Chiroptera"
"Gerbillus dasyurus","Rodentia"
"Handleyomys chapmani","Rodentia"
"Rattus giluwensis","Rodentia"
"Rattus giluwensis","Rodentia"
"Peromyscus truei","Rodentia"
"Macaca tonkeana","Primates"
"Macaca tonkeana","Primates"
"Paraechinus nudiventris","Eulipotyphla"
"Urocitellus washingtoni","Rodentia"
"Bandicota savilei","Rodentia"
"Bandicota savilei","Rodentia"
"Crocidura watasei","Eulipotyphla"
"Pteropus pohlei","Chiroptera"
"Pteropus pohlei","Chiroptera"
